country,date,price,year,quarter
Colombia,2008-03-31,88.68,2008,1
Cyprus,2008-03-31,109.37,2008,1
Czech Republic,2008-03-31,105.42,2008,1
Germany,2008-03-31,101.68,2008,1
Denmark,2008-03-31,119.31,2008,1
Estonia,2008-03-31,168.93,2008,1
Spain,2008-03-31,114.55,2008,1
Finland,2008-03-31,96.34,2008,1
France,2008-03-31,104.89,2008,1
United Kingdom,2008-03-31,116.59,2008,1
Greece,2008-03-31,117.0,2008,1
Croatia,2008-03-31,117.49,2008,1
Hungary,2008-03-31,119.08,2008,1
Indonesia,2008-03-31,109.09,2008,1
Ireland,2008-03-31,144.38,2008,1
Israel,2008-03-31,77.81,2008,1
Iceland,2008-03-31,146.98,2008,1
Italy,2008-03-31,105.0,2008,1
South Korea,2008-03-31,103.14,2008,1
Lithuania,2008-03-31,168.68,2008,1
Luxembourg,2008-03-31,97.8,2008,1
Latvia,2008-03-31,207.87,2008,1
Morocco,2008-03-31,100.79,2008,1
"Macedonia, FYR",2008-03-31,88.78,2008,1
Mexico,2008-03-31,99.46,2008,1
Malaysia,2008-03-31,96.25,2008,1
Netherlands,2008-03-31,110.19,2008,1
Norway,2008-03-31,98.38,2008,1
New Zealand,2008-03-31,111.39,2008,1
Peru,2008-03-31,68.85,2008,1
Philippines,2008-03-31,107.81,2008,1
Portugal,2008-03-31,103.39,2008,1
Serbia,2008-03-31,82.07,2008,1
Russia,2008-03-31,109.84,2008,1
Sweden,2008-03-31,92.11,2008,1
Slovenia,2008-03-31,115.58,2008,1
Slovak Republic,2008-03-31,125.26,2008,1
Thailand,2008-03-31,91.16,2008,1
United States,2008-03-31,124.24,2008,1
South Africa,2008-03-31,117.84,2008,1
United Arab Emirates,2008-06-30,151.61,2008,2
Austria,2008-06-30,91.16,2008,2
Australia,2008-06-30,91.41,2008,2
Belgium,2008-06-30,99.07,2008,2
Bulgaria,2008-06-30,149.8,2008,2
Brazil,2008-06-30,68.82,2008,2
Canada,2008-06-30,98.59,2008,2
Switzerland,2008-06-30,89.55,2008,2
Chile,2008-06-30,95.99,2008,2
China,2008-06-30,92.86,2008,2
Colombia,2008-06-30,90.61,2008,2
Cyprus,2008-06-30,110.16,2008,2
Czech Republic,2008-06-30,108.95,2008,2
Germany,2008-06-30,101.68,2008,2
Denmark,2008-06-30,118.15,2008,2
Estonia,2008-06-30,160.28,2008,2
Spain,2008-06-30,111.59,2008,2
Finland,2008-06-30,96.0,2008,2
France,2008-06-30,103.76,2008,2
United Kingdom,2008-06-30,113.58,2008,2
Greece,2008-06-30,114.26,2008,2
Croatia,2008-06-30,115.91,2008,2
Hungary,2008-06-30,118.44,2008,2
Indonesia,2008-06-30,106.59,2008,2
Ireland,2008-06-30,137.77,2008,2
Israel,2008-06-30,78.17,2008,2
Iceland,2008-06-30,136.92,2008,2
Italy,2008-06-30,104.86,2008,2
Japan,2008-06-30,105.15,2008,2
South Korea,2008-06-30,103.17,2008,2
Lithuania,2008-06-30,169.46,2008,2
Luxembourg,2008-06-30,98.91,2008,2
Latvia,2008-06-30,196.51,2008,2
Morocco,2008-06-30,98.83,2008,2
"Macedonia, FYR",2008-06-30,93.54,2008,2
Mexico,2008-06-30,101.11,2008,2
Malaysia,2008-06-30,94.2,2008,2
Netherlands,2008-06-30,108.79,2008,2
Norway,2008-06-30,99.35,2008,2
New Zealand,2008-06-30,104.79,2008,2
Peru,2008-06-30,74.62,2008,2
Philippines,2008-06-30,109.65,2008,2
Portugal,2008-06-30,101.93,2008,2
Serbia,2008-06-30,83.79,2008,2
Russia,2008-06-30,110.87,2008,2
Sweden,2008-06-30,92.39,2008,2
Slovenia,2008-06-30,112.33,2008,2
Slovak Republic,2008-06-30,128.19,2008,2
Thailand,2008-06-30,90.92,2008,2
United States,2008-06-30,115.72,2008,2
South Africa,2008-06-30,111.33,2008,2
United Arab Emirates,2008-09-30,149.79,2008,3
Austria,2008-09-30,92.63,2008,3
Australia,2008-09-30,88.31,2008,3
Belgium,2008-09-30,99.66,2008,3
Bulgaria,2008-09-30,151.34,2008,3
Brazil,2008-09-30,71.5,2008,3
Canada,2008-09-30,96.24,2008,3
Switzerland,2008-09-30,90.67,2008,3
Chile,2008-09-30,90.45,2008,3
China,2008-09-30,93.53,2008,3
Colombia,2008-09-30,90.59,2008,3
Cyprus,2008-09-30,110.38,2008,3
Czech Republic,2008-09-30,109.8,2008,3
Germany,2008-09-30,100.4,2008,3
Denmark,2008-09-30,114.84,2008,3
Estonia,2008-09-30,157.55,2008,3
Spain,2008-09-30,109.84,2008,3
Finland,2008-09-30,94.01,2008,3
France,2008-09-30,103.89,2008,3
United Kingdom,2008-09-30,107.77,2008,3
Greece,2008-09-30,115.92,2008,3
Croatia,2008-09-30,117.09,2008,3
Hungary,2008-09-30,118.58,2008,3
Indonesia,2008-09-30,102.82,2008,3
Ireland,2008-09-30,132.92,2008,3
Israel,2008-09-30,80.31,2008,3
Iceland,2008-09-30,131.99,2008,3
Italy,2008-09-30,104.29,2008,3
Japan,2008-09-30,102.87,2008,3
South Korea,2008-09-30,103.03,2008,3
Lithuania,2008-09-30,164.18,2008,3
Luxembourg,2008-09-30,98.21,2008,3
Latvia,2008-09-30,181.22,2008,3
Morocco,2008-09-30,101.13,2008,3
"Macedonia, FYR",2008-09-30,96.75,2008,3
Mexico,2008-09-30,100.76,2008,3
Malaysia,2008-09-30,92.25,2008,3
Netherlands,2008-09-30,109.73,2008,3
Norway,2008-09-30,94.81,2008,3
New Zealand,2008-09-30,101.24,2008,3
Peru,2008-09-30,85.91,2008,3
Philippines,2008-09-30,106.78,2008,3
Portugal,2008-09-30,99.37,2008,3
Serbia,2008-09-30,89.74,2008,3
Russia,2008-09-30,113.14,2008,3
Sweden,2008-09-30,91.09,2008,3
Slovenia,2008-09-30,113.88,2008,3
Slovak Republic,2008-09-30,121.2,2008,3
Thailand,2008-09-30,95.34,2008,3
United States,2008-09-30,109.06,2008,3
South Africa,2008-09-30,105.8,2008,3
United Arab Emirates,2008-12-31,137.25,2008,4
Austria,2008-12-31,94.05,2008,4
Australia,2008-12-31,87.39,2008,4
Belgium,2008-12-31,99.85,2008,4
Bulgaria,2008-12-31,143.3,2008,4
Brazil,2008-12-31,74.73,2008,4
Canada,2008-12-31,94.79,2008,4
Switzerland,2008-12-31,91.43,2008,4
Chile,2008-12-31,89.28,2008,4
China,2008-12-31,93.84,2008,4
Colombia,2008-12-31,91.61,2008,4
Cyprus,2008-12-31,106.5,2008,4
Czech Republic,2008-12-31,109.84,2008,4
Germany,2008-12-31,101.64,2008,4
Denmark,2008-12-31,106.01,2008,4
Estonia,2008-12-31,134.02,2008,4
Spain,2008-12-31,106.67,2008,4
Finland,2008-12-31,89.97,2008,4
France,2008-12-31,100.86,2008,4
United Kingdom,2008-12-31,100.52,2008,4
Greece,2008-12-31,114.66,2008,4
Croatia,2008-12-31,114.47,2008,4
Hungary,2008-12-31,116.49,2008,4
Indonesia,2008-12-31,101.94,2008,4
Ireland,2008-12-31,126.29,2008,4
Israel,2008-12-31,81.05,2008,4
Iceland,2008-12-31,123.89,2008,4
Italy,2008-12-31,103.15,2008,4
Japan,2008-12-31,99.62,2008,4
South Korea,2008-12-31,102.96,2008,4
Lithuania,2008-12-31,150.49,2008,4
Luxembourg,2008-12-31,99.11,2008,4
Latvia,2008-12-31,150.04,2008,4
Morocco,2008-12-31,101.43,2008,4
"Macedonia, FYR",2008-12-31,103.37,2008,4
Mexico,2008-12-31,99.35,2008,4
Malaysia,2008-12-31,91.99,2008,4
Netherlands,2008-12-31,107.86,2008,4
Norway,2008-12-31,87.31,2008,4
New Zealand,2008-12-31,99.36,2008,4
Peru,2008-12-31,91.81,2008,4
Philippines,2008-12-31,107.0,2008,4
Portugal,2008-12-31,98.21,2008,4
Serbia,2008-12-31,93.43,2008,4
Russia,2008-12-31,109.32,2008,4
Sweden,2008-12-31,86.45,2008,4
Slovenia,2008-12-31,111.23,2008,4
Slovak Republic,2008-12-31,115.51,2008,4
Thailand,2008-12-31,101.52,2008,4
United States,2008-12-31,106.47,2008,4
South Africa,2008-12-31,104.22,2008,4
United Arab Emirates,2009-03-31,125.77,2009,1
Austria,2009-03-31,96.29,2009,1
Australia,2009-03-31,87.1,2009,1
Belgium,2009-03-31,98.76,2009,1
Bulgaria,2009-03-31,126.26,2009,1
Brazil,2009-03-31,78.06,2009,1
Canada,2009-03-31,91.82,2009,1
Switzerland,2009-03-31,94.43,2009,1
Chile,2009-03-31,86.81,2009,1
China,2009-03-31,92.35,2009,1
Colombia,2009-03-31,92.92,2009,1
Cyprus,2009-03-31,103.89,2009,1
Czech Republic,2009-03-31,106.11,2009,1
Germany,2009-03-31,101.52,2009,1
Denmark,2009-03-31,99.01,2009,1
Estonia,2009-03-31,106.55,2009,1
Spain,2009-03-31,105.56,2009,1
Finland,2009-03-31,89.62,2009,1
France,2009-03-31,97.51,2009,1
United Kingdom,2009-03-31,95.72,2009,1
Greece,2009-03-31,111.42,2009,1
Croatia,2009-03-31,112.61,2009,1
Hungary,2009-03-31,114.55,2009,1
Indonesia,2009-03-31,102.25,2009,1
Ireland,2009-03-31,120.13,2009,1
Israel,2009-03-31,83.12,2009,1
India,2009-03-31,88.9,2009,1
Iceland,2009-03-31,111.61,2009,1
Italy,2009-03-31,103.72,2009,1
Japan,2009-03-31,98.21,2009,1
South Korea,2009-03-31,100.8,2009,1
Lithuania,2009-03-31,117.08,2009,1
Luxembourg,2009-03-31,97.42,2009,1
Latvia,2009-03-31,119.96,2009,1
Morocco,2009-03-31,106.3,2009,1
"Macedonia, FYR",2009-03-31,99.83,2009,1
Mexico,2009-03-31,99.7,2009,1
Malaysia,2009-03-31,93.33,2009,1
Netherlands,2009-03-31,106.27,2009,1
Norway,2009-03-31,91.02,2009,1
New Zealand,2009-03-31,98.32,2009,1
Peru,2009-03-31,90.21,2009,1
Philippines,2009-03-31,105.4,2009,1
Portugal,2009-03-31,100.03,2009,1
Romania,2009-03-31,119.01,2009,1
Serbia,2009-03-31,96.33,2009,1
Russia,2009-03-31,106.81,2009,1
Sweden,2009-03-31,89.99,2009,1
Slovenia,2009-03-31,104.79,2009,1
Slovak Republic,2009-03-31,107.87,2009,1
Thailand,2009-03-31,100.22,2009,1
United States,2009-03-31,103.83,2009,1
South Africa,2009-03-31,100.63,2009,1
United Arab Emirates,2009-06-30,118.37,2009,2
Austria,2009-06-30,96.12,2009,2
Australia,2009-06-30,90.33,2009,2
Belgium,2009-06-30,97.98,2009,2
Bulgaria,2009-06-30,113.81,2009,2
Brazil,2009-06-30,81.68,2009,2
Canada,2009-06-30,92.32,2009,2
Switzerland,2009-06-30,95.05,2009,2
Chile,2009-06-30,92.09,2009,2
China,2009-06-30,93.86,2009,2
Colombia,2009-06-30,93.87,2009,2
Cyprus,2009-06-30,102.62,2009,2
Czech Republic,2009-06-30,102.67,2009,2
Germany,2009-06-30,100.28,2009,2
Denmark,2009-06-30,99.34,2009,2
Estonia,2009-06-30,100.27,2009,2
Spain,2009-06-30,103.82,2009,2
Finland,2009-06-30,92.34,2009,2
France,2009-06-30,95.55,2009,2
United Kingdom,2009-06-30,95.96,2009,2
Greece,2009-06-30,110.7,2009,2
Croatia,2009-06-30,107.64,2009,2
Hungary,2009-06-30,108.35,2009,2
Indonesia,2009-06-30,102.99,2009,2
Ireland,2009-06-30,114.31,2009,2
Israel,2009-06-30,85.2,2009,2
India,2009-06-30,91.81,2009,2
Iceland,2009-06-30,109.49,2009,2
Italy,2009-06-30,103.08,2009,2
Japan,2009-06-30,96.72,2009,2
South Korea,2009-06-30,99.85,2009,2
Lithuania,2009-06-30,111.1,2009,2
Luxembourg,2009-06-30,97.09,2009,2
Latvia,2009-06-30,108.35,2009,2
Morocco,2009-06-30,104.97,2009,2
"Macedonia, FYR",2009-06-30,101.36,2009,2
Mexico,2009-06-30,100.28,2009,2
Malaysia,2009-06-30,95.34,2009,2
Netherlands,2009-06-30,102.09,2009,2
Norway,2009-06-30,94.86,2009,2
New Zealand,2009-06-30,99.67,2009,2
Peru,2009-06-30,87.91,2009,2
Philippines,2009-06-30,104.4,2009,2
Portugal,2009-06-30,100.3,2009,2
Romania,2009-06-30,112.79,2009,2
Serbia,2009-06-30,96.12,2009,2
Russia,2009-06-30,99.05,2009,2
Sweden,2009-06-30,92.44,2009,2
Slovenia,2009-06-30,101.07,2009,2
Slovak Republic,2009-06-30,103.0,2009,2
Thailand,2009-06-30,99.32,2009,2
United States,2009-06-30,102.67,2009,2
South Africa,2009-06-30,97.81,2009,2
United Arab Emirates,2009-09-30,112.93,2009,3
Austria,2009-09-30,95.56,2009,3
Australia,2009-09-30,93.23,2009,3
Belgium,2009-09-30,100.37,2009,3
Bulgaria,2009-09-30,109.62,2009,3
Brazil,2009-09-30,85.91,2009,3
Canada,2009-09-30,94.96,2009,3
Switzerland,2009-09-30,96.65,2009,3
Chile,2009-09-30,97.68,2009,3
China,2009-09-30,95.85,2009,3
Colombia,2009-09-30,95.98,2009,3
Cyprus,2009-09-30,104.25,2009,3
Czech Republic,2009-09-30,102.42,2009,3
Germany,2009-09-30,100.08,2009,3
Denmark,2009-09-30,100.11,2009,3
Estonia,2009-09-30,92.06,2009,3
Spain,2009-09-30,103.32,2009,3
Finland,2009-09-30,95.15,2009,3
France,2009-09-30,97.23,2009,3
United Kingdom,2009-09-30,99.02,2009,3
Greece,2009-09-30,109.25,2009,3
Croatia,2009-09-30,106.56,2009,3
Hungary,2009-09-30,104.99,2009,3
Indonesia,2009-09-30,102.15,2009,3
Ireland,2009-09-30,112.25,2009,3
Israel,2009-09-30,88.24,2009,3
India,2009-09-30,93.15,2009,3
Iceland,2009-09-30,105.43,2009,3
Italy,2009-09-30,102.99,2009,3
Japan,2009-09-30,98.44,2009,3
South Korea,2009-09-30,100.17,2009,3
Lithuania,2009-09-30,107.04,2009,3
Luxembourg,2009-09-30,95.92,2009,3
Latvia,2009-09-30,108.64,2009,3
Morocco,2009-09-30,100.25,2009,3
"Macedonia, FYR",2009-09-30,99.55,2009,3
Mexico,2009-09-30,100.96,2009,3
Malaysia,2009-09-30,96.27,2009,3
Netherlands,2009-09-30,102.1,2009,3
Norway,2009-09-30,96.6,2009,3
New Zealand,2009-09-30,100.62,2009,3
Peru,2009-09-30,95.74,2009,3
Philippines,2009-09-30,102.32,2009,3
Portugal,2009-09-30,101.03,2009,3
Romania,2009-09-30,112.29,2009,3
Serbia,2009-09-30,96.54,2009,3
Russia,2009-09-30,95.34,2009,3
Sweden,2009-09-30,95.12,2009,3
Slovenia,2009-09-30,99.75,2009,3
Slovak Republic,2009-09-30,107.68,2009,3
Thailand,2009-09-30,100.48,2009,3
United States,2009-09-30,102.43,2009,3
South Africa,2009-09-30,97.69,2009,3
United Arab Emirates,2009-12-31,110.48,2009,4
Austria,2009-12-31,95.56,2009,4
Australia,2009-12-31,97.86,2009,4
Belgium,2009-12-31,99.22,2009,4
Bulgaria,2009-12-31,106.37,2009,4
Brazil,2009-12-31,90.33,2009,4
Canada,2009-12-31,97.5,2009,4
Switzerland,2009-12-31,97.6,2009,4
Chile,2009-12-31,100.86,2009,4
China,2009-12-31,97.35,2009,4
Colombia,2009-12-31,96.51,2009,4
Cyprus,2009-12-31,103.62,2009,4
Czech Republic,2009-12-31,101.93,2009,4
Germany,2009-12-31,100.48,2009,4
Denmark,2009-12-31,99.58,2009,4
Estonia,2009-12-31,90.85,2009,4
Spain,2009-12-31,101.85,2009,4
Finland,2009-12-31,98.12,2009,4
France,2009-12-31,97.26,2009,4
United Kingdom,2009-12-31,100.25,2009,4
Greece,2009-12-31,107.97,2009,4
Croatia,2009-12-31,104.61,2009,4
Hungary,2009-12-31,102.05,2009,4
Indonesia,2009-12-31,101.66,2009,4
Ireland,2009-12-31,109.58,2009,4
Israel,2009-12-31,92.53,2009,4
India,2009-12-31,94.65,2009,4
Iceland,2009-12-31,104.58,2009,4
Italy,2009-12-31,102.21,2009,4
Japan,2009-12-31,98.09,2009,4
South Korea,2009-12-31,101.2,2009,4
Lithuania,2009-12-31,102.28,2009,4
Luxembourg,2009-12-31,97.64,2009,4
Latvia,2009-12-31,107.22,2009,4
Morocco,2009-12-31,100.59,2009,4
"Macedonia, FYR",2009-12-31,97.3,2009,4
Mexico,2009-12-31,100.09,2009,4
Malaysia,2009-12-31,96.85,2009,4
Netherlands,2009-12-31,101.75,2009,4
Norway,2009-12-31,96.07,2009,4
New Zealand,2009-12-31,102.74,2009,4
Peru,2009-12-31,92.16,2009,4
Philippines,2009-12-31,100.69,2009,4
Portugal,2009-12-31,101.16,2009,4
Romania,2009-12-31,114.83,2009,4
Serbia,2009-12-31,97.53,2009,4
Russia,2009-12-31,93.73,2009,4
Sweden,2009-12-31,97.07,2009,4
Slovenia,2009-12-31,101.07,2009,4
Slovak Republic,2009-12-31,102.13,2009,4
Thailand,2009-12-31,102.11,2009,4
United States,2009-12-31,102.59,2009,4
South Africa,2009-12-31,99.49,2009,4
United Arab Emirates,2010-03-31,105.7,2010,1
Austria,2010-03-31,100.28,2010,1
Australia,2010-03-31,99.97,2010,1
Belgium,2010-03-31,99.26,2010,1
Bulgaria,2010-03-31,102.56,2010,1
Brazil,2010-03-31,93.93,2010,1
Canada,2010-03-31,100.25,2010,1
Switzerland,2010-03-31,98.56,2010,1
Chile,2010-03-31,95.65,2010,1
China,2010-03-31,98.49,2010,1
Colombia,2010-03-31,99.06,2010,1
Cyprus,2010-03-31,101.99,2010,1
Czech Republic,2010-03-31,100.46,2010,1
Germany,2010-03-31,99.2,2010,1
Denmark,2010-03-31,99.14,2010,1
Estonia,2010-03-31,100.45,2010,1
Spain,2010-03-31,101.31,2010,1
Finland,2010-03-31,99.64,2010,1
France,2010-03-31,97.44,2010,1
United Kingdom,2010-03-31,99.83,2010,1
Greece,2010-03-31,106.23,2010,1
Croatia,2010-03-31,102.07,2010,1
Hungary,2010-03-31,102.62,2010,1
Indonesia,2010-03-31,101.15,2010,1
Ireland,2010-03-31,106.17,2010,1
Israel,2010-03-31,96.77,2010,1
India,2010-03-31,96.23,2010,1
Iceland,2010-03-31,99.22,2010,1
Italy,2010-03-31,100.24,2010,1
Japan,2010-03-31,99.45,2010,1
South Korea,2010-03-31,100.5,2010,1
Lithuania,2010-03-31,99.16,2010,1
Luxembourg,2010-03-31,101.24,2010,1
Latvia,2010-03-31,98.87,2010,1
Morocco,2010-03-31,98.82,2010,1
"Macedonia, FYR",2010-03-31,100.84,2010,1
Mexico,2010-03-31,97.84,2010,1
Malaysia,2010-03-31,96.86,2010,1
Netherlands,2010-03-31,101.02,2010,1
Norway,2010-03-31,97.86,2010,1
New Zealand,2010-03-31,102.45,2010,1
Peru,2010-03-31,96.46,2010,1
Philippines,2010-03-31,99.62,2010,1
Poland,2010-03-31,100.06,2010,1
Portugal,2010-03-31,101.69,2010,1
Romania,2010-03-31,106.25,2010,1
Serbia,2010-03-31,99.02,2010,1
Russia,2010-03-31,101.69,2010,1
Sweden,2010-03-31,98.67,2010,1
Slovenia,2010-03-31,101.66,2010,1
Slovak Republic,2010-03-31,101.24,2010,1
Thailand,2010-03-31,99.15,2010,1
Turkey,2010-03-31,98.5,2010,1
United States,2010-03-31,102.19,2010,1
South Africa,2010-03-31,100.46,2010,1
United Arab Emirates,2010-06-30,102.03,2010,2
Austria,2010-06-30,99.49,2010,2
Australia,2010-06-30,101.28,2010,2
Belgium,2010-06-30,99.19,2010,2
Bulgaria,2010-06-30,100.89,2010,2
Brazil,2010-06-30,97.75,2010,2
Canada,2010-06-30,101.22,2010,2
Switzerland,2010-06-30,98.74,2010,2
Chile,2010-06-30,100.72,2010,2
China,2010-06-30,100.87,2010,2
Colombia,2010-06-30,99.36,2010,2
Cyprus,2010-06-30,100.11,2010,2
Czech Republic,2010-06-30,100.02,2010,2
Germany,2010-06-30,99.83,2010,2
Denmark,2010-06-30,100.38,2010,2
Estonia,2010-06-30,99.71,2010,2
Spain,2010-06-30,101.22,2010,2
Finland,2010-06-30,99.73,2010,2
France,2010-06-30,98.63,2010,2
United Kingdom,2010-06-30,100.35,2010,2
Greece,2010-06-30,100.33,2010,2
Croatia,2010-06-30,99.7,2010,2
Hungary,2010-06-30,100.32,2010,2
Indonesia,2010-06-30,101.52,2010,2
Ireland,2010-06-30,101.78,2010,2
Israel,2010-06-30,98.93,2010,2
India,2010-06-30,99.12,2010,2
Iceland,2010-06-30,100.45,2010,2
Italy,2010-06-30,100.14,2010,2
Japan,2010-06-30,99.52,2010,2
South Korea,2010-06-30,100.34,2010,2
Lithuania,2010-06-30,100.59,2010,2
Luxembourg,2010-06-30,98.66,2010,2
Latvia,2010-06-30,97.98,2010,2
Morocco,2010-06-30,101.34,2010,2
"Macedonia, FYR",2010-06-30,100.34,2010,2
Mexico,2010-06-30,100.64,2010,2
Malaysia,2010-06-30,99.88,2010,2
Netherlands,2010-06-30,99.72,2010,2
Norway,2010-06-30,100.94,2010,2
New Zealand,2010-06-30,101.13,2010,2
Peru,2010-06-30,98.98,2010,2
Philippines,2010-06-30,99.67,2010,2
Poland,2010-06-30,100.28,2010,2
Portugal,2010-06-30,100.72,2010,2
Romania,2010-06-30,103.86,2010,2
Serbia,2010-06-30,99.76,2010,2
Russia,2010-06-30,100.56,2010,2
Sweden,2010-06-30,99.37,2010,2
Slovenia,2010-06-30,100.02,2010,2
Slovak Republic,2010-06-30,100.14,2010,2
Thailand,2010-06-30,98.89,2010,2
Turkey,2010-06-30,99.22,2010,2
United States,2010-06-30,101.04,2010,2
South Africa,2010-06-30,100.94,2010,2
United Arab Emirates,2010-09-30,97.94,2010,3
Austria,2010-09-30,99.76,2010,3
Australia,2010-09-30,99.3,2010,3
Belgium,2010-09-30,100.77,2010,3
Bulgaria,2010-09-30,99.75,2010,3
Brazil,2010-09-30,102.51,2010,3
Canada,2010-09-30,99.77,2010,3
Switzerland,2010-09-30,100.83,2010,3
Chile,2010-09-30,101.14,2010,3
China,2010-09-30,100.7,2010,3
Colombia,2010-09-30,98.12,2010,3
Cyprus,2010-09-30,100.06,2010,3
Czech Republic,2010-09-30,99.64,2010,3
Germany,2010-09-30,100.37,2010,3
Denmark,2010-09-30,100.9,2010,3
Estonia,2010-09-30,102.49,2010,3
Spain,2010-09-30,99.61,2010,3
Finland,2010-09-30,100.94,2010,3
France,2010-09-30,101.55,2010,3
United Kingdom,2010-09-30,101.51,2010,3
Greece,2010-09-30,98.14,2010,3
Croatia,2010-09-30,99.21,2010,3
Hungary,2010-09-30,99.75,2010,3
Indonesia,2010-09-30,99.04,2010,3
Ireland,2010-09-30,98.71,2010,3
Israel,2010-09-30,100.86,2010,3
India,2010-09-30,103.52,2010,3
Iceland,2010-09-30,99.98,2010,3
Italy,2010-09-30,100.03,2010,3
Japan,2010-09-30,100.67,2010,3
South Korea,2010-09-30,99.51,2010,3
Lithuania,2010-09-30,99.68,2010,3
Luxembourg,2010-09-30,99.73,2010,3
Latvia,2010-09-30,100.39,2010,3
Morocco,2010-09-30,101.21,2010,3
"Macedonia, FYR",2010-09-30,99.18,2010,3
Mexico,2010-09-30,101.95,2010,3
Malaysia,2010-09-30,100.8,2010,3
Netherlands,2010-09-30,100.12,2010,3
Norway,2010-09-30,101.15,2010,3
New Zealand,2010-09-30,99.43,2010,3
Peru,2010-09-30,100.58,2010,3
Philippines,2010-09-30,100.41,2010,3
Poland,2010-09-30,100.36,2010,3
Portugal,2010-09-30,99.67,2010,3
Romania,2010-09-30,97.01,2010,3
Serbia,2010-09-30,101.65,2010,3
Russia,2010-09-30,99.51,2010,3
Sweden,2010-09-30,100.87,2010,3
Slovenia,2010-09-30,99.06,2010,3
Slovak Republic,2010-09-30,99.39,2010,3
Thailand,2010-09-30,101.0,2010,3
Turkey,2010-09-30,101.52,2010,3
United States,2010-09-30,99.02,2010,3
South Africa,2010-09-30,99.48,2010,3
United Arab Emirates,2010-12-31,94.47,2010,4
Austria,2010-12-31,100.47,2010,4
Australia,2010-12-31,99.46,2010,4
Belgium,2010-12-31,100.77,2010,4
Bulgaria,2010-12-31,96.89,2010,4
Brazil,2010-12-31,105.59,2010,4
Canada,2010-12-31,98.79,2010,4
Switzerland,2010-12-31,101.88,2010,4
Chile,2010-12-31,102.41,2010,4
China,2010-12-31,99.94,2010,4
Colombia,2010-12-31,103.45,2010,4
Cyprus,2010-12-31,97.91,2010,4
Czech Republic,2010-12-31,99.88,2010,4
Germany,2010-12-31,100.59,2010,4
Denmark,2010-12-31,99.56,2010,4
Estonia,2010-12-31,97.39,2010,4
Spain,2010-12-31,97.92,2010,4
Finland,2010-12-31,99.7,2010,4
France,2010-12-31,102.36,2010,4
United Kingdom,2010-12-31,98.32,2010,4
Greece,2010-12-31,95.57,2010,4
Croatia,2010-12-31,99.04,2010,4
Hungary,2010-12-31,97.37,2010,4
Indonesia,2010-12-31,98.4,2010,4
Ireland,2010-12-31,93.44,2010,4
Israel,2010-12-31,103.33,2010,4
India,2010-12-31,100.95,2010,4
Iceland,2010-12-31,100.33,2010,4
Italy,2010-12-31,99.59,2010,4
Japan,2010-12-31,100.33,2010,4
South Korea,2010-12-31,99.66,2010,4
Lithuania,2010-12-31,100.56,2010,4
Luxembourg,2010-12-31,100.39,2010,4
Latvia,2010-12-31,102.73,2010,4
Morocco,2010-12-31,98.64,2010,4
"Macedonia, FYR",2010-12-31,99.64,2010,4
Mexico,2010-12-31,99.57,2010,4
Malaysia,2010-12-31,102.42,2010,4
Netherlands,2010-12-31,99.15,2010,4
Norway,2010-12-31,100.04,2010,4
New Zealand,2010-12-31,97.11,2010,4
Peru,2010-12-31,103.93,2010,4
Philippines,2010-12-31,100.29,2010,4
Poland,2010-12-31,99.31,2010,4
Portugal,2010-12-31,97.96,2010,4
Romania,2010-12-31,93.34,2010,4
Serbia,2010-12-31,99.53,2010,4
Russia,2010-12-31,98.33,2010,4
Sweden,2010-12-31,101.06,2010,4
Slovenia,2010-12-31,99.29,2010,4
Slovak Republic,2010-12-31,99.24,2010,4
Thailand,2010-12-31,100.94,2010,4
Turkey,2010-12-31,100.74,2010,4
United States,2010-12-31,97.77,2010,4
South Africa,2010-12-31,99.14,2010,4
United Arab Emirates,2011-03-31,95.51,2011,1
Austria,2011-03-31,101.96,2011,1
Australia,2011-03-31,97.19,2011,1
Belgium,2011-03-31,100.05,2011,1
Bulgaria,2011-03-31,92.88,2011,1
Brazil,2011-03-31,107.83,2011,1
Canada,2011-03-31,99.89,2011,1
Switzerland,2011-03-31,102.6,2011,1
Chile,2011-03-31,99.76,2011,1
China,2011-03-31,99.26,2011,1
Colombia,2011-03-31,99.74,2011,1
Cyprus,2011-03-31,97.33,2011,1
Czech Republic,2011-03-31,98.93,2011,1
Germany,2011-03-31,100.41,2011,1
Denmark,2011-03-31,97.4,2011,1
Estonia,2011-03-31,101.62,2011,1
Spain,2011-03-31,94.41,2011,1
Finland,2011-03-31,99.75,2011,1
France,2011-03-31,102.25,2011,1
United Kingdom,2011-03-31,95.15,2011,1
Greece,2011-03-31,95.98,2011,1
Croatia,2011-03-31,96.9,2011,1
Hungary,2011-03-31,95.37,2011,1
Indonesia,2011-03-31,98.93,2011,1
Ireland,2011-03-31,88.0,2011,1
Israel,2011-03-31,106.26,2011,1
India,2011-03-31,104.84,2011,1
Iceland,2011-03-31,100.62,2011,1
Italy,2011-03-31,98.54,2011,1
Japan,2011-03-31,100.81,2011,1
South Korea,2011-03-31,99.52,2011,1
Lithuania,2011-03-31,103.51,2011,1
Luxembourg,2011-03-31,98.85,2011,1
Latvia,2011-03-31,105.34,2011,1
Morocco,2011-03-31,99.73,2011,1
"Macedonia, FYR",2011-03-31,93.96,2011,1
Mexico,2011-03-31,98.69,2011,1
Malaysia,2011-03-31,103.16,2011,1
