country,date,price,year,quarter
Cyprus,2008-03-31,103.98,2008,1
Czech Republic,2008-03-31,102.07,2008,1
Germany,2008-03-31,99.49,2008,1
Denmark,2008-03-31,113.85,2008,1
Estonia,2008-03-31,159.96,2008,1
Spain,2008-03-31,110.94,2008,1
Finland,2008-03-31,93.86,2008,1
France,2008-03-31,102.2,2008,1
United Kingdom,2008-03-31,108.11,2008,1
Greece,2008-03-31,108.64,2008,1
Croatia,2008-03-31,111.51,2008,1
Hungary,2008-03-31,107.39,2008,1
Indonesia,2008-03-31,94.23,2008,1
Ireland,2008-03-31,150.37,2008,1
Israel,2008-03-31,71.49,2008,1
Iceland,2008-03-31,115.86,2008,1
Italy,2008-03-31,101.38,2008,1
South Korea,2008-03-31,95.43,2008,1
Lithuania,2008-03-31,154.27,2008,1
Luxembourg,2008-03-31,94.05,2008,1
Latvia,2008-03-31,195.45,2008,1
Morocco,2008-03-31,96.9,2008,1
"Macedonia, FYR",2008-03-31,87.37,2008,1
Mexico,2008-03-31,88.93,2008,1
Malaysia,2008-03-31,90.94,2008,1
Netherlands,2008-03-31,106.25,2008,1
Norway,2008-03-31,92.97,2008,1
New Zealand,2008-03-31,104.67,2008,1
Peru,2008-03-31,64.25,2008,1
Philippines,2008-03-31,95.8,2008,1
Portugal,2008-03-31,101.74,2008,1
Serbia,2008-03-31,68.7,2008,1
Russia,2008-03-31,87.97,2008,1
Sweden,2008-03-31,90.1,2008,1
Slovenia,2008-03-31,110.34,2008,1
Slovak Republic,2008-03-31,120.48,2008,1
Thailand,2008-03-31,87.11,2008,1
United States,2008-03-31,120.85,2008,1
South Africa,2008-03-31,101.6,2008,1
United Arab Emirates,2008-06-30,146.92,2008,2
Austria,2008-06-30,89.33,2008,2
Australia,2008-06-30,87.12,2008,2
Belgium,2008-06-30,97.2,2008,2
Bulgaria,2008-06-30,141.16,2008,2
Brazil,2008-06-30,62.09,2008,2
Canada,2008-06-30,96.93,2008,2
Switzerland,2008-06-30,89.85,2008,2
Chile,2008-06-30,91.75,2008,2
China,2008-06-30,90.83,2008,2
Colombia,2008-06-30,84.84,2008,2
Cyprus,2008-06-30,107.37,2008,2
Czech Republic,2008-06-30,106.27,2008,2
Germany,2008-06-30,100.23,2008,2
Denmark,2008-06-30,114.26,2008,2
Estonia,2008-06-30,155.16,2008,2
Spain,2008-06-30,110.65,2008,2
Finland,2008-06-30,94.84,2008,2
France,2008-06-30,102.5,2008,2
United Kingdom,2008-06-30,107.44,2008,2
Greece,2008-06-30,108.58,2008,2
Croatia,2008-06-30,112.26,2008,2
Hungary,2008-06-30,108.78,2008,2
Indonesia,2008-06-30,95.02,2008,2
Ireland,2008-06-30,146.07,2008,2
Israel,2008-06-30,73.32,2008,2
Iceland,2008-06-30,114.58,2008,2
Italy,2008-06-30,102.39,2008,2
Japan,2008-06-30,107.27,2008,2
South Korea,2008-06-30,97.44,2008,2
Lithuania,2008-06-30,159.72,2008,2
Luxembourg,2008-06-30,96.77,2008,2
Latvia,2008-06-30,191.9,2008,2
Morocco,2008-06-30,96.9,2008,2
"Macedonia, FYR",2008-06-30,93.39,2008,2
Mexico,2008-06-30,91.2,2008,2
Malaysia,2008-06-30,91.08,2008,2
Netherlands,2008-06-30,106.41,2008,2
Norway,2008-06-30,94.15,2008,2
New Zealand,2008-06-30,100.07,2008,2
Peru,2008-06-30,70.78,2008,2
Philippines,2008-06-30,100.84,2008,2
Portugal,2008-06-30,102.08,2008,2
Serbia,2008-06-30,73.13,2008,2
Russia,2008-06-30,92.26,2008,2
Sweden,2008-06-30,91.86,2008,2
Slovenia,2008-06-30,110.13,2008,2
Slovak Republic,2008-06-30,124.39,2008,2
Thailand,2008-06-30,90.53,2008,2
United States,2008-06-30,115.03,2008,2
South Africa,2008-06-30,98.62,2008,2
United Arab Emirates,2008-09-30,148.88,2008,3
Austria,2008-09-30,90.98,2008,3
Australia,2008-09-30,85.19,2008,3
Belgium,2008-09-30,98.59,2008,3
Bulgaria,2008-09-30,145.47,2008,3
Brazil,2008-09-30,65.52,2008,3
Canada,2008-09-30,95.61,2008,3
Switzerland,2008-09-30,90.79,2008,3
Chile,2008-09-30,89.5,2008,3
China,2008-09-30,91.26,2008,3
Colombia,2008-09-30,86.04,2008,3
Cyprus,2008-09-30,108.13,2008,3
Czech Republic,2008-09-30,107.85,2008,3
Germany,2008-09-30,99.67,2008,3
Denmark,2008-09-30,111.34,2008,3
Estonia,2008-09-30,154.96,2008,3
Spain,2008-09-30,108.89,2008,3
Finland,2008-09-30,93.53,2008,3
France,2008-09-30,102.8,2008,3
United Kingdom,2008-09-30,103.19,2008,3
Greece,2008-09-30,109.5,2008,3
Croatia,2008-09-30,114.37,2008,3
Hungary,2008-09-30,109.21,2008,3
Indonesia,2008-09-30,95.47,2008,3
Ireland,2008-09-30,141.89,2008,3
Israel,2008-09-30,76.84,2008,3
Iceland,2008-09-30,113.66,2008,3
Italy,2008-09-30,102.83,2008,3
Japan,2008-09-30,105.93,2008,3
South Korea,2008-09-30,98.62,2008,3
Lithuania,2008-09-30,156.87,2008,3
Luxembourg,2008-09-30,96.42,2008,3
Latvia,2008-09-30,179.0,2008,3
Morocco,2008-09-30,99.83,2008,3
"Macedonia, FYR",2008-09-30,95.79,2008,3
Mexico,2008-09-30,92.18,2008,3
Malaysia,2008-09-30,92.85,2008,3
Netherlands,2008-09-30,107.78,2008,3
Norway,2008-09-30,91.01,2008,3
New Zealand,2008-09-30,98.14,2008,3
Peru,2008-09-30,82.94,2008,3
Philippines,2008-09-30,101.12,2008,3
Portugal,2008-09-30,99.26,2008,3
Serbia,2008-09-30,78.71,2008,3
Russia,2008-09-30,96.14,2008,3
Sweden,2008-09-30,91.2,2008,3
Slovenia,2008-09-30,112.21,2008,3
Slovak Republic,2008-09-30,118.59,2008,3
Thailand,2008-09-30,94.82,2008,3
United States,2008-09-30,109.67,2008,3
South Africa,2008-09-30,96.66,2008,3
United Arab Emirates,2008-12-31,137.13,2008,4
Austria,2008-12-31,92.24,2008,4
Australia,2008-12-31,84.03,2008,4
Belgium,2008-12-31,98.04,2008,4
Bulgaria,2008-12-31,139.43,2008,4
Brazil,2008-12-31,69.2,2008,4
Canada,2008-12-31,92.76,2008,4
Switzerland,2008-12-31,91.46,2008,4
Chile,2008-12-31,89.59,2008,4
China,2008-12-31,90.74,2008,4
Colombia,2008-12-31,87.54,2008,4
Cyprus,2008-12-31,105.16,2008,4
Czech Republic,2008-12-31,107.22,2008,4
Germany,2008-12-31,100.33,2008,4
Denmark,2008-12-31,102.67,2008,4
Estonia,2008-12-31,132.57,2008,4
Spain,2008-12-31,105.53,2008,4
Finland,2008-12-31,89.54,2008,4
France,2008-12-31,99.3,2008,4
United Kingdom,2008-12-31,96.36,2008,4
Greece,2008-12-31,109.01,2008,4
Croatia,2008-12-31,111.36,2008,4
Hungary,2008-12-31,107.07,2008,4
Indonesia,2008-12-31,95.93,2008,4
Ireland,2008-12-31,133.65,2008,4
Israel,2008-12-31,77.53,2008,4
Iceland,2008-12-31,111.79,2008,4
Italy,2008-12-31,101.26,2008,4
Japan,2008-12-31,101.9,2008,4
South Korea,2008-12-31,98.28,2008,4
Lithuania,2008-12-31,145.53,2008,4
Luxembourg,2008-12-31,96.61,2008,4
Latvia,2008-12-31,150.23,2008,4
Morocco,2008-12-31,100.78,2008,4
"Macedonia, FYR",2008-12-31,103.1,2008,4
Mexico,2008-12-31,93.01,2008,4
Malaysia,2008-12-31,91.15,2008,4
Netherlands,2008-12-31,105.56,2008,4
Norway,2008-12-31,84.6,2008,4
New Zealand,2008-12-31,95.87,2008,4
Peru,2008-12-31,89.99,2008,4
Philippines,2008-12-31,100.92,2008,4
Portugal,2008-12-31,97.56,2008,4
Serbia,2008-12-31,83.95,2008,4
Russia,2008-12-31,95.09,2008,4
Sweden,2008-12-31,86.47,2008,4
Slovenia,2008-12-31,108.62,2008,4
Slovak Republic,2008-12-31,114.11,2008,4
Thailand,2008-12-31,97.46,2008,4
United States,2008-12-31,104.04,2008,4
South Africa,2008-12-31,95.86,2008,4
United Arab Emirates,2009-03-31,124.81,2009,1
Austria,2009-03-31,94.05,2009,1
Australia,2009-03-31,83.83,2009,1
Belgium,2009-03-31,96.77,2009,1
Bulgaria,2009-03-31,123.59,2009,1
Brazil,2009-03-31,73.17,2009,1
Canada,2009-03-31,89.56,2009,1
Switzerland,2009-03-31,93.18,2009,1
Chile,2009-03-31,85.62,2009,1
China,2009-03-31,89.69,2009,1
Colombia,2009-03-31,90.31,2009,1
Cyprus,2009-03-31,99.7,2009,1
Czech Republic,2009-03-31,104.91,2009,1
Germany,2009-03-31,100.14,2009,1
Denmark,2009-03-31,96.14,2009,1
Estonia,2009-03-31,104.07,2009,1
Spain,2009-03-31,102.71,2009,1
Finland,2009-03-31,88.73,2009,1
France,2009-03-31,95.6,2009,1
United Kingdom,2009-03-31,91.44,2009,1
Greece,2009-03-31,105.06,2009,1
Croatia,2009-03-31,110.96,2009,1
Hungary,2009-03-31,106.43,2009,1
Indonesia,2009-03-31,96.38,2009,1
Ireland,2009-03-31,123.26,2009,1
Israel,2009-03-31,78.96,2009,1
India,2009-03-31,78.57,2009,1
Iceland,2009-03-31,103.04,2009,1
Italy,2009-03-31,101.62,2009,1
Japan,2009-03-31,99.2,2009,1
South Korea,2009-03-31,96.91,2009,1
Lithuania,2009-03-31,116.35,2009,1
Luxembourg,2009-03-31,94.31,2009,1
Latvia,2009-03-31,123.18,2009,1
Morocco,2009-03-31,105.42,2009,1
"Macedonia, FYR",2009-03-31,99.17,2009,1
Mexico,2009-03-31,94.66,2009,1
Malaysia,2009-03-31,91.51,2009,1
Netherlands,2009-03-31,104.48,2009,1
Norway,2009-03-31,88.13,2009,1
New Zealand,2009-03-31,95.13,2009,1
Peru,2009-03-31,88.88,2009,1
Philippines,2009-03-31,100.19,2009,1
Portugal,2009-03-31,98.43,2009,1
Romania,2009-03-31,111.01,2009,1
Serbia,2009-03-31,88.75,2009,1
Russia,2009-03-31,97.29,2009,1
Sweden,2009-03-31,88.72,2009,1
Slovenia,2009-03-31,101.85,2009,1
Slovak Republic,2009-03-31,106.83,2009,1
Thailand,2009-03-31,95.51,2009,1
United States,2009-03-31,100.95,2009,1
South Africa,2009-03-31,94.03,2009,1
United Arab Emirates,2009-06-30,116.4,2009,2
Austria,2009-06-30,94.44,2009,2
Australia,2009-06-30,87.32,2009,2
Belgium,2009-06-30,95.84,2009,2
Bulgaria,2009-06-30,111.68,2009,2
Brazil,2009-06-30,77.51,2009,2
Canada,2009-06-30,90.81,2009,2
Switzerland,2009-06-30,94.65,2009,2
Chile,2009-06-30,90.76,2009,2
China,2009-06-30,90.4,2009,2
Colombia,2009-06-30,92.08,2009,2
Cyprus,2009-06-30,100.53,2009,2
Czech Republic,2009-06-30,101.55,2009,2
Germany,2009-06-30,99.12,2009,2
Denmark,2009-06-30,97.24,2009,2
Estonia,2009-06-30,96.78,2009,2
Spain,2009-06-30,102.25,2009,2
Finland,2009-06-30,91.41,2009,2
France,2009-06-30,94.2,2009,2
United Kingdom,2009-06-30,92.67,2009,2
Greece,2009-06-30,105.89,2009,2
Croatia,2009-06-30,107.25,2009,2
Hungary,2009-06-30,103.12,2009,2
Indonesia,2009-06-30,97.05,2009,2
Ireland,2009-06-30,115.74,2009,2
Israel,2009-06-30,82.43,2009,2
India,2009-06-30,82.5,2009,2
Iceland,2009-06-30,102.53,2009,2
Italy,2009-06-30,101.52,2009,2
Japan,2009-06-30,97.7,2009,2
South Korea,2009-06-30,96.91,2009,2
Lithuania,2009-06-30,110.2,2009,2
Luxembourg,2009-06-30,94.9,2009,2
Latvia,2009-06-30,110.82,2009,2
Morocco,2009-06-30,103.62,2009,2
"Macedonia, FYR",2009-06-30,100.69,2009,2
Mexico,2009-06-30,95.85,2009,2
Malaysia,2009-06-30,93.39,2009,2
Netherlands,2009-06-30,101.47,2009,2
Norway,2009-06-30,92.71,2009,2
New Zealand,2009-06-30,96.97,2009,2
Peru,2009-06-30,86.7,2009,2
Philippines,2009-06-30,100.19,2009,2
Portugal,2009-06-30,99.34,2009,2
Romania,2009-06-30,106.21,2009,2
Serbia,2009-06-30,91.24,2009,2
Russia,2009-06-30,92.67,2009,2
Sweden,2009-06-30,91.38,2009,2
Slovenia,2009-06-30,99.77,2009,2
Slovak Republic,2009-06-30,101.87,2009,2
Thailand,2009-06-30,96.19,2009,2
United States,2009-06-30,100.89,2009,2
South Africa,2009-06-30,93.33,2009,2
United Arab Emirates,2009-09-30,112.03,2009,3
Austria,2009-09-30,93.89,2009,3
Australia,2009-09-30,91.0,2009,3
Belgium,2009-09-30,98.08,2009,3
Bulgaria,2009-09-30,106.44,2009,3
Brazil,2009-09-30,82.19,2009,3
Canada,2009-09-30,93.52,2009,3
Switzerland,2009-09-30,95.84,2009,3
Chile,2009-09-30,96.08,2009,3
China,2009-09-30,92.34,2009,3
Colombia,2009-09-30,94.07,2009,3
Cyprus,2009-09-30,101.1,2009,3
Czech Republic,2009-09-30,100.71,2009,3
Germany,2009-09-30,99.12,2009,3
Denmark,2009-09-30,98.03,2009,3
Estonia,2009-09-30,89.58,2009,3
Spain,2009-09-30,101.32,2009,3
Finland,2009-09-30,93.94,2009,3
France,2009-09-30,95.8,2009,3
United Kingdom,2009-09-30,96.25,2009,3
Greece,2009-09-30,103.91,2009,3
Croatia,2009-09-30,105.34,2009,3
Hungary,2009-09-30,101.52,2009,3
Indonesia,2009-09-30,97.47,2009,3
Ireland,2009-09-30,112.51,2009,3
Israel,2009-09-30,87.1,2009,3
India,2009-09-30,86.04,2009,3
Iceland,2009-09-30,100.79,2009,3
Italy,2009-09-30,101.67,2009,3
Japan,2009-09-30,99.13,2009,3
South Korea,2009-09-30,97.77,2009,3
Lithuania,2009-09-30,105.13,2009,3
Luxembourg,2009-09-30,94.04,2009,3
Latvia,2009-09-30,109.02,2009,3
Morocco,2009-09-30,99.55,2009,3
"Macedonia, FYR",2009-09-30,97.33,2009,3
Mexico,2009-09-30,97.1,2009,3
Malaysia,2009-09-30,94.68,2009,3
Netherlands,2009-09-30,100.57,2009,3
Norway,2009-09-30,94.41,2009,3
New Zealand,2009-09-30,99.17,2009,3
Peru,2009-09-30,94.21,2009,3
Philippines,2009-09-30,98.91,2009,3
Portugal,2009-09-30,99.39,2009,3
Romania,2009-09-30,105.83,2009,3
Serbia,2009-09-30,91.4,2009,3
Russia,2009-09-30,90.27,2009,3
Sweden,2009-09-30,93.89,2009,3
Slovenia,2009-09-30,98.08,2009,3
Slovak Republic,2009-09-30,106.62,2009,3
Thailand,2009-09-30,97.75,2009,3
United States,2009-09-30,101.33,2009,3
South Africa,2009-09-30,94.92,2009,3
United Arab Emirates,2009-12-31,110.19,2009,4
Austria,2009-12-31,94.28,2009,4
Australia,2009-12-31,96.03,2009,4
Belgium,2009-12-31,97.15,2009,4
Bulgaria,2009-12-31,103.57,2009,4
Brazil,2009-12-31,87.19,2009,4
Canada,2009-12-31,96.16,2009,4
Switzerland,2009-12-31,97.45,2009,4
Chile,2009-12-31,99.32,2009,4
China,2009-12-31,94.76,2009,4
Colombia,2009-12-31,94.4,2009,4
Cyprus,2009-12-31,103.2,2009,4
Czech Republic,2009-12-31,99.97,2009,4
Germany,2009-12-31,99.58,2009,4
Denmark,2009-12-31,97.65,2009,4
Estonia,2009-12-31,88.08,2009,4
Spain,2009-12-31,100.91,2009,4
Finland,2009-12-31,96.63,2009,4
France,2009-12-31,96.1,2009,4
United Kingdom,2009-12-31,98.15,2009,4
Greece,2009-12-31,104.65,2009,4
Croatia,2009-12-31,103.45,2009,4
Hungary,2009-12-31,98.64,2009,4
Indonesia,2009-12-31,98.14,2009,4
Ireland,2009-12-31,109.29,2009,4
Israel,2009-12-31,91.65,2009,4
India,2009-12-31,89.42,2009,4
Iceland,2009-12-31,102.49,2009,4
Italy,2009-12-31,101.01,2009,4
Japan,2009-12-31,98.27,2009,4
South Korea,2009-12-31,98.93,2009,4
Lithuania,2009-12-31,100.25,2009,4
Luxembourg,2009-12-31,96.19,2009,4
Latvia,2009-12-31,106.21,2009,4
Morocco,2009-12-31,99.46,2009,4
"Macedonia, FYR",2009-12-31,95.04,2009,4
Mexico,2009-12-31,97.43,2009,4
Malaysia,2009-12-31,95.77,2009,4
Netherlands,2009-12-31,100.5,2009,4
Norway,2009-12-31,94.41,2009,4
New Zealand,2009-12-31,101.07,2009,4
Peru,2009-12-31,90.71,2009,4
Philippines,2009-12-31,98.4,2009,4
Portugal,2009-12-31,99.79,2009,4
Romania,2009-12-31,109.53,2009,4
Serbia,2009-12-31,92.76,2009,4
Russia,2009-12-31,89.03,2009,4
Sweden,2009-12-31,96.37,2009,4
Slovenia,2009-12-31,99.8,2009,4
Slovak Republic,2009-12-31,101.35,2009,4
Thailand,2009-12-31,99.9,2009,4
United States,2009-12-31,101.69,2009,4
South Africa,2009-12-31,97.14,2009,4
United Arab Emirates,2010-03-31,104.89,2010,1
Austria,2010-03-31,99.31,2010,1
Australia,2010-03-31,99.03,2010,1
Belgium,2010-03-31,98.22,2010,1
Bulgaria,2010-03-31,101.3,2010,1
Brazil,2010-03-31,92.33,2010,1
Canada,2010-03-31,99.36,2010,1
Switzerland,2010-03-31,98.35,2010,1
Chile,2010-03-31,94.55,2010,1
China,2010-03-31,97.76,2010,1
Colombia,2010-03-31,98.21,2010,1
Cyprus,2010-03-31,100.39,2010,1
Czech Republic,2010-03-31,99.97,2010,1
Germany,2010-03-31,98.65,2010,1
Denmark,2010-03-31,98.28,2010,1
Estonia,2010-03-31,98.38,2010,1
Spain,2010-03-31,99.65,2010,1
Finland,2010-03-31,98.83,2010,1
France,2010-03-31,96.8,2010,1
United Kingdom,2010-03-31,98.49,2010,1
Greece,2010-03-31,103.2,2010,1
Croatia,2010-03-31,101.45,2010,1
Hungary,2010-03-31,101.09,2010,1
Indonesia,2010-03-31,98.83,2010,1
Ireland,2010-03-31,105.23,2010,1
Israel,2010-03-31,95.15,2010,1
India,2010-03-31,93.11,2010,1
Iceland,2010-03-31,98.41,2010,1
Italy,2010-03-31,99.48,2010,1
Japan,2010-03-31,99.6,2010,1
South Korea,2010-03-31,99.51,2010,1
Lithuania,2010-03-31,98.28,2010,1
Luxembourg,2010-03-31,99.94,2010,1
Latvia,2010-03-31,97.72,2010,1
Morocco,2010-03-31,98.13,2010,1
"Macedonia, FYR",2010-03-31,100.31,2010,1
Mexico,2010-03-31,97.31,2010,1
Malaysia,2010-03-31,96.26,2010,1
Netherlands,2010-03-31,100.19,2010,1
Norway,2010-03-31,97.55,2010,1
New Zealand,2010-03-31,101.15,2010,1
Peru,2010-03-31,95.68,2010,1
Philippines,2010-03-31,98.4,2010,1
Poland,2010-03-31,99.04,2010,1
Portugal,2010-03-31,100.36,2010,1
Romania,2010-03-31,103.67,2010,1
Serbia,2010-03-31,95.29,2010,1
Russia,2010-03-31,99.31,2010,1
Sweden,2010-03-31,97.95,2010,1
Slovenia,2010-03-31,100.17,2010,1
Slovak Republic,2010-03-31,100.79,2010,1
Thailand,2010-03-31,98.05,2010,1
Turkey,2010-03-31,97.22,2010,1
United States,2010-03-31,101.7,2010,1
South Africa,2010-03-31,99.17,2010,1
United Arab Emirates,2010-06-30,101.2,2010,2
Austria,2010-06-30,99.71,2010,2
Australia,2010-06-30,100.97,2010,2
Belgium,2010-06-30,99.13,2010,2
Bulgaria,2010-06-30,100.67,2010,2
Brazil,2010-06-30,97.49,2010,2
Canada,2010-06-30,100.96,2010,2
Switzerland,2010-06-30,99.29,2010,2
Chile,2010-06-30,100.41,2010,2
China,2010-06-30,100.01,2010,2
Colombia,2010-06-30,99.51,2010,2
Cyprus,2010-06-30,100.03,2010,2
Czech Republic,2010-06-30,100.18,2010,2
Germany,2010-06-30,99.77,2010,2
Denmark,2010-06-30,100.41,2010,2
Estonia,2010-06-30,99.28,2010,2
Spain,2010-06-30,101.27,2010,2
Finland,2010-06-30,99.68,2010,2
France,2010-06-30,98.8,2010,2
United Kingdom,2010-06-30,100.28,2010,2
Greece,2010-06-30,100.93,2010,2
Croatia,2010-06-30,100.02,2010,2
Hungary,2010-06-30,100.56,2010,2
Indonesia,2010-06-30,99.85,2010,2
Ireland,2010-06-30,101.64,2010,2
Israel,2010-06-30,98.42,2010,2
India,2010-06-30,98.53,2010,2
Iceland,2010-06-30,100.79,2010,2
Italy,2010-06-30,100.0,2010,2
Japan,2010-06-30,99.77,2010,2
South Korea,2010-06-30,99.99,2010,2
Lithuania,2010-06-30,100.44,2010,2
Luxembourg,2010-06-30,98.56,2010,2
Latvia,2010-06-30,98.07,2010,2
Morocco,2010-06-30,101.26,2010,2
"Macedonia, FYR",2010-06-30,100.52,2010,2
Mexico,2010-06-30,100.01,2010,2
Malaysia,2010-06-30,99.43,2010,2
Netherlands,2010-06-30,100.07,2010,2
Norway,2010-06-30,101.21,2010,2
New Zealand,2010-06-30,100.04,2010,2
Peru,2010-06-30,98.73,2010,2
Philippines,2010-06-30,99.32,2010,2
Poland,2010-06-30,100.25,2010,2
Portugal,2010-06-30,100.75,2010,2
Romania,2010-06-30,102.05,2010,2
Serbia,2010-06-30,98.5,2010,2
Russia,2010-06-30,99.65,2010,2
Sweden,2010-06-30,99.14,2010,2
Slovenia,2010-06-30,100.75,2010,2
Slovak Republic,2010-06-30,100.18,2010,2
Thailand,2010-06-30,98.83,2010,2
Turkey,2010-06-30,98.95,2010,2
United States,2010-06-30,101.04,2010,2
South Africa,2010-06-30,100.69,2010,2
United Arab Emirates,2010-09-30,98.1,2010,3
Austria,2010-09-30,99.78,2010,3
Australia,2010-09-30,99.71,2010,3
Belgium,2010-09-30,101.03,2010,3
Bulgaria,2010-09-30,99.6,2010,3
Brazil,2010-09-30,102.58,2010,3
Canada,2010-09-30,100.05,2010,3
Switzerland,2010-09-30,100.31,2010,3
Chile,2010-09-30,101.67,2010,3
China,2010-09-30,100.38,2010,3
Colombia,2010-09-30,98.36,2010,3
Cyprus,2010-09-30,100.06,2010,3
Czech Republic,2010-09-30,99.87,2010,3
Germany,2010-09-30,100.51,2010,3
Denmark,2010-09-30,101.14,2010,3
Estonia,2010-09-30,102.97,2010,3
Spain,2010-09-30,99.6,2010,3
Finland,2010-09-30,100.75,2010,3
France,2010-09-30,101.6,2010,3
United Kingdom,2010-09-30,101.73,2010,3
Greece,2010-09-30,98.51,2010,3
Croatia,2010-09-30,99.14,2010,3
Hungary,2010-09-30,100.13,2010,3
Indonesia,2010-09-30,100.33,2010,3
Ireland,2010-09-30,99.13,2010,3
Israel,2010-09-30,101.55,2010,3
India,2010-09-30,104.39,2010,3
Iceland,2010-09-30,99.74,2010,3
Italy,2010-09-30,100.34,2010,3
Japan,2010-09-30,100.37,2010,3
South Korea,2010-09-30,99.92,2010,3
Lithuania,2010-09-30,99.69,2010,3
Luxembourg,2010-09-30,100.08,2010,3
Latvia,2010-09-30,100.6,2010,3
Morocco,2010-09-30,100.97,2010,3
"Macedonia, FYR",2010-09-30,98.89,2010,3
Mexico,2010-09-30,101.65,2010,3
Malaysia,2010-09-30,101.02,2010,3
Netherlands,2010-09-30,100.16,2010,3
Norway,2010-09-30,100.69,2010,3
New Zealand,2010-09-30,99.43,2010,3
Peru,2010-09-30,101.11,2010,3
Philippines,2010-09-30,100.81,2010,3
Poland,2010-09-30,100.39,2010,3
Portugal,2010-09-30,99.97,2010,3
Romania,2010-09-30,98.27,2010,3
Serbia,2010-09-30,102.45,2010,3
Russia,2010-09-30,100.05,2010,3
Sweden,2010-09-30,100.69,2010,3
Slovenia,2010-09-30,99.42,2010,3
Slovak Republic,2010-09-30,99.46,2010,3
Thailand,2010-09-30,101.46,2010,3
Turkey,2010-09-30,100.94,2010,3
United States,2010-09-30,99.11,2010,3
South Africa,2010-09-30,100.03,2010,3
United Arab Emirates,2010-12-31,95.8,2010,4
Austria,2010-12-31,101.2,2010,4
Australia,2010-12-31,100.29,2010,4
Belgium,2010-12-31,101.62,2010,4
Bulgaria,2010-12-31,98.43,2010,4
Brazil,2010-12-31,107.6,2010,4
Canada,2010-12-31,99.64,2010,4
Switzerland,2010-12-31,102.05,2010,4
Chile,2010-12-31,103.38,2010,4
China,2010-12-31,101.86,2010,4
Colombia,2010-12-31,103.91,2010,4
Cyprus,2010-12-31,99.52,2010,4
Czech Republic,2010-12-31,99.97,2010,4
Germany,2010-12-31,101.07,2010,4
Denmark,2010-12-31,100.16,2010,4
Estonia,2010-12-31,99.38,2010,4
Spain,2010-12-31,99.49,2010,4
Finland,2010-12-31,100.75,2010,4
France,2010-12-31,102.8,2010,4
United Kingdom,2010-12-31,99.5,2010,4
Greece,2010-12-31,97.36,2010,4
Croatia,2010-12-31,99.39,2010,4
Hungary,2010-12-31,98.21,2010,4
Indonesia,2010-12-31,100.99,2010,4
Ireland,2010-12-31,94.0,2010,4
Israel,2010-12-31,104.88,2010,4
India,2010-12-31,103.97,2010,4
Iceland,2010-12-31,101.07,2010,4
Italy,2010-12-31,100.17,2010,4
Japan,2010-12-31,100.23,2010,4
South Korea,2010-12-31,100.57,2010,4
Lithuania,2010-12-31,101.6,2010,4
Luxembourg,2010-12-31,101.42,2010,4
Latvia,2010-12-31,103.61,2010,4
Morocco,2010-12-31,99.64,2010,4
"Macedonia, FYR",2010-12-31,100.28,2010,4
Mexico,2010-12-31,101.03,2010,4
Malaysia,2010-12-31,103.29,2010,4
Netherlands,2010-12-31,99.59,2010,4
Norway,2010-12-31,100.56,2010,4
New Zealand,2010-12-31,99.38,2010,4
Peru,2010-12-31,104.48,2010,4
Philippines,2010-12-31,101.47,2010,4
Poland,2010-12-31,100.32,2010,4
Portugal,2010-12-31,98.93,2010,4
Romania,2010-12-31,96.01,2010,4
Serbia,2010-12-31,103.75,2010,4
Russia,2010-12-31,100.98,2010,4
Sweden,2010-12-31,102.23,2010,4
Slovenia,2010-12-31,99.65,2010,4
Slovak Republic,2010-12-31,99.56,2010,4
Thailand,2010-12-31,101.66,2010,4
Turkey,2010-12-31,102.88,2010,4
United States,2010-12-31,98.15,2010,4
South Africa,2010-12-31,100.11,2010,4
United Arab Emirates,2011-03-31,96.14,2011,1
Austria,2011-03-31,103.87,2011,1
Australia,2011-03-31,99.42,2011,1
Belgium,2011-03-31,102.34,2011,1
Bulgaria,2011-03-31,96.43,2011,1
Brazil,2011-03-31,112.45,2011,1
Canada,2011-03-31,101.58,2011,1
Switzerland,2011-03-31,102.99,2011,1
Chile,2011-03-31,101.49,2011,1
China,2011-03-31,103.51,2011,1
Colombia,2011-03-31,102.1,2011,1
Cyprus,2011-03-31,98.49,2011,1
Czech Republic,2011-03-31,100.18,2011,1
Germany,2011-03-31,101.72,2011,1
Denmark,2011-03-31,99.17,2011,1
Estonia,2011-03-31,104.87,2011,1
Spain,2011-03-31,96.1,2011,1
Finland,2011-03-31,102.13,2011,1
France,2011-03-31,103.4,2011,1
United Kingdom,2011-03-31,97.71,2011,1
Greece,2011-03-31,97.61,2011,1
Croatia,2011-03-31,98.5,2011,1
Hungary,2011-03-31,97.89,2011,1
Indonesia,2011-03-31,103.25,2011,1
Ireland,2011-03-31,89.22,2011,1
Israel,2011-03-31,108.66,2011,1
India,2011-03-31,111.5,2011,1
Iceland,2011-03-31,101.8,2011,1
Italy,2011-03-31,100.09,2011,1
Japan,2011-03-31,100.43,2011,1
South Korea,2011-03-31,102.33,2011,1
Lithuania,2011-03-31,105.94,2011,1
Luxembourg,2011-03-31,100.99,2011,1
Latvia,2011-03-31,108.25,2011,1
Morocco,2011-03-31,100.59,2011,1
"Macedonia, FYR",2011-03-31,97.13,2011,1
Mexico,2011-03-31,101.55,2011,1
Malaysia,2011-03-31,105.37,2011,1
Netherlands,2011-03-31,99.7,2011,1
